"year","manufacturer","type","gearshift","fuel","distance","city","price"
2011,"Dodge","Journey SXT 7 Seater Sunroof ...","Otomatis","Bensin",60000,"Jakarta Pusat",215
2004,"BMW","520i E60 (2200cc) Tangan Pertam...","Otomatis","Bensin",50000,"Jakarta Pusat",210
2011,"Mazda","2 Type R Sedan Km 69rb Record...","Otomatis","Bensin",69000,"Jakarta Pusat",105
2008,"Suzuki","Swift ST Manual Stnk Baru Ag...","Manual","Bensin",88000,"Jakarta Pusat",89
2010,"Suzuki","SX 4 Hatchback Cross Over Fa...","Manual","Bensin",80500,"Jakarta Pusat",105
2009,"Mercedes-Benz","E300 (W212) CBU Panor...","Otomatis","Bensin",89000,"Jakarta Pusat",328
2015,"Mercedes-Benz","E250 FL Avantgarde Km...","Otomatis","Bensin",5100,"Jakarta Pusat",665
2014,"Dodge","Journey SXT Platinum AT Type ...","Otomatis","Bensin",49500,"Jakarta Pusat",285
2005,"Honda","CR-V 2.0 AT Edisi Facelift La...","Otomatis","Bensin",110000,"Jakarta Pusat",99
2012,"Mercedes-Benz","C300 Panoramic Sun Ro...","Otomatis","Bensin",50000,"Jakarta Pusat",380
2008,"Mercedes-Benz","S300 L ATPM Km 48rb N...","Otomatis","Bensin",48000,"Jakarta Pusat",385
2010,"Toyota","Vellfire Z Up Grade Premsoun...","Otomatis","Bensin",39000,"Jakarta Pusat",335
2013,"Chevrolet","Captiva 2.0 VCDI Turbo Di...","Otomatis","Solar",56000,"Jakarta Pusat",178
2012,"Hyundai","Grand Avega GL A/T Tangan P...","Otomatis","Bensin",42000,"Jakarta Pusat",99
2012,"Toyota","Land Cruiser Prado Fourth Ge...","Otomatis","Bensin",67000,"Jakarta Pusat",575
2012,"Toyota","Alphard 2.4 G Versi ATPM Pil...","Otomatis","Bensin",70000,"Jakarta Pusat",420
2004,"Porsche","Boxster Cabriolet Soft Top ...","Otomatis","Bensin",29000,"Jakarta Pusat",525
2012,"Honda","Freed Facelift...","Otomatis","Bensin",77000,"Jakarta Pusat",149.5
2014,"Toyota","Kijang Innova 2.0 G AT Tanga...","Otomatis","Bensin",10400,"Jakarta Pusat",189
2009,"Toyota","Harrier 2.4 L Premium Tangan...","Otomatis","Bensin",45000,"Jakarta Pusat",245
1997,"Isuzu","Panther 2.5 Grand Royale Tang...","Manual","Solar",155000,"Jakarta Pusat",65
2011,"Mercedes-Benz","E300 Elegance Tangan ...","Otomatis","Bensin",33000,"Kota Jakarta Pusat",345
2010,"Porsche","Cayenne 3.6 Facelift Last E...","Otomatis","Bensin",51000,"Jakarta Pusat",475
2013,"Mitsubishi","Outlander Sport PX Panor...","Otomatis","Bensin",63000,"Jakarta Pusat",185
2013,"Mitsubishi","Outlander Sport GLS AT K...","Otomatis","Bensin",40000,"Jakarta Pusat",175
2007,"Audi","A3 Sportback 2.0 FSI Turbo Pla...","Otomatis","Bensin",72000,"Jakarta Pusat",105
2010,"Mercedes-Benz","E250 (W212) CGI Elega...","Otomatis","Bensin",95000,"Jakarta Pusat",285
2005,"Mercedes-Benz","E280 (W211) Elegance ...","Otomatis","Bensin",87000,"Jakarta Pusat",165
2010,"Mercedes-Benz","E250 CGI Elegance Kon...","Otomatis","Bensin",78000,"Kota Jakarta Pusat",310
2012,"Mini","Cooper S 1.6 Turbocharged Km 2...","Otomatis","Bensin",28000,"Jakarta Pusat",415
2016,"Mini","Cooper S 2.0 S Turbo Cabriolet...","Otomatis","Bensin",2000,"Jakarta Pusat",775
2016,"Mini","Cooper Convertible Cabrio 2.0 ...","Otomatis","Bensin",2700,"Jakarta Pusat",775
2018,"Toyota","Fortuner All New VRZ TRD Spo...","Otomatis","Solar",24000,"Jakarta Pusat",465
2012,"Toyota","Alphard 3.5 Highest Type Km ...","Otomatis","Bensin",81500,"Jakarta Pusat",420
2015,"Toyota","Vellfire G ATPM Tangan Perta...","Otomatis","Bensin",14917,"Jakarta Pusat",779
2014,"BMW","520i F10 Facelift Modern line K...","Otomatis","Bensin",50000,"Jakarta Pusat",465
2015,"Honda","Civic 1.8 FB Last Edition Km ...","Otomatis","Bensin",20500,"Jakarta Pusat",255
2015,"Honda","Jazz All New S CVT Tangan Per...","Otomatis","Bensin",78000,"Jakarta Pusat",169
2010,"Honda","CR-V 2.4 Facelifit Sudah Elec...","Otomatis","Bensin",110000,"Jakarta Pusat",159
2008,"Honda","CR-V 2.0 iVtec AT Full Option...","Otomatis","Bensin",98000,"Jakarta Pusat",129
2012,"Toyota","Rush Type S AT Tangan Pertam...","Otomatis","Bensin",87000,"Jakarta Pusat",149
2010,"Toyota","Vellfire 2.4 Z Up Grade Prem...","Otomatis","Bensin",39000,"Jakarta Pusat",335
2008,"Toyota","Yaris 1.5 S AT Retract Spion...","Otomatis","Bensin",85000,"Jakarta Pusat",105
2015,"Mazda","2 GT Type Tertinggi Km 46rb N...","Otomatis","Bensin",46000,"Jakarta Pusat",189
2012,"Ford","Fiesta HB Jok Kulit Asli Fogla...","Otomatis","Bensin",97000,"Bekasi",90
2005,"Honda","Elysion 2.4 Full Spec Elect S...","Otomatis","Bensin",81000,"Jakarta Pusat",169
2007,"Nissan","Elgrand HWS","Otomatis","Bensin",130000,"Kota Jakarta Selatan",169
2002,"Mercedes-Benz","ML320","Otomatis","Bensin",95000,"Kota Jakarta Selatan",109
2004,"Toyota","Harrier 2.4 A/T","Otomatis","Bensin",130000,"Kota Jakarta Selatan",149
2004,"BMW","520i E60 A/T","Otomatis","Bensin",90000,"Kota Jakarta Selatan",124
2008,"Suzuki","Baleno","Manual","Bensin",180000,"Kota Jakarta Selatan",79
2003,"BMW","318i E46","Otomatis","Bensin",90000,"Kota Jakarta Selatan",89
2006,"Honda","Stream 2.0 A/T","Otomatis","Bensin",140000,"Kota Jakarta Selatan",89
2006,"Mercedes-Benz","C240 Elegance Facelif...","Otomatis","Bensin",90000,"Kota Jakarta Selatan",134
2001,"Mercedes-Benz","C200 Classic","Otomatis","Bensin",110000,"Kota Jakarta Selatan",89
1997,"BMW","528i","Otomatis","Bensin",160000,"Kota Jakarta Selatan",69
2008,"Ford","Escape XLT","Otomatis","Bensin",90000,"Kota Jakarta Selatan",99
1995,"Mitsubishi","Lancer","Manual","Bensin",270000,"Kota Jakarta Selatan",59
2010,"Toyota","Alphard","Otomatis","Bensin",90000,"Jakarta Selatan",329
2011,"Ford","Fiesta Trend","Otomatis","Bensin",140000,"Kota Jakarta Selatan",89
2010,"Toyota","Vios G A/T","Otomatis","Bensin",90000,"Kota Jakarta Selatan",109
2006,"Audi","Q7 4.2 TFSi A/T","Otomatis","Bensin",110000,"Kota Jakarta Selatan",289
2010,"Honda","CR-V 2.0","Otomatis","Bensin",140000,"Kota Jakarta Selatan",139
2005,"Toyota","Avanza G","Manual","Bensin",240000,"Kota Jakarta Selatan",74
2005,"Honda","Stepwagon","Otomatis","Bensin",140000,"Kota Jakarta Selatan",149
2009,"Mercedes-Benz","B170 Panoramic","Otomatis","Bensin",95000,"Kota Jakarta Selatan",139
2013,"Nissan","Grand Livina 1.5XV A/T","Otomatis","Bensin",70000,"Kota Jakarta Selatan",99
2012,"Volkswagen","Touran","Otomatis","Bensin",95000,"Kota Jakarta Selatan",169
2008,"Nissan","Latio","Otomatis","Bensin",140000,"Kota Jakarta Selatan",79
1996,"Mercedes-Benz","E320","Otomatis","Bensin",120000,"Kota Jakarta Selatan",69
2005,"Mercedes-Benz","E260 Elegance","Otomatis","Bensin",110000,"Kota Jakarta Selatan",134
2009,"Chevrolet","Captiva VCDi A/T","Otomatis","Solar",130000,"Kota Jakarta Selatan",109
2005,"Nissan","X-Trail 2.5 St A/T","Otomatis","Bensin",170000,"Kota Jakarta Selatan",74
2002,"Mercedes-Benz","C200","Otomatis","Bensin",120000,"Kota Jakarta Selatan",89
2004,"Suzuki","Grand Escudo XL7 A/T","Otomatis","Bensin",110000,"Kota Jakarta Selatan",74
2012,"Toyota","Camry 2.5V A/T","Otomatis","Bensin",100,"Jakarta Barat",169
2014,"Mitsubishi","Pajero Sport 3.0 V A/T","Otomatis","Bensin",10,"Jakarta Barat",219
2013,"Hyundai","H1 Royale A/T","Otomatis","Bensin",100,"Jakarta Barat",139
2015,"Honda","Civic 2.0 i-VTEC A/T","Otomatis","Bensin",100,"Jakarta Barat",189
2007,"Mercedes-Benz","C200 Kompressor A/T","Otomatis","Bensin",100,"Jakarta Barat",119
2010,"Mercedes-Benz","C200 AVG A/T","Otomatis","Bensin",100,"Jakarta Barat",159
2014,"Nissan","Serena 2.0 Highway Star A/T","Otomatis","Bensin",100,"Jakarta Barat",149
2014,"Hyundai","H1 Royale A/T","Otomatis","Bensin",100,"Jakarta Barat",159
2013,"Nissan","Teana 2.5 XV A/T","Otomatis","Bensin",100,"Jakarta Barat",139
2014,"Toyota","NAV1","Otomatis","Bensin",100,"Jakarta Barat",169
2013,"Toyota","Camry 2.5 G A/T","Otomatis","Bensin",100,"Jakarta Barat",169
2013,"Nissan","Serena","Otomatis","Bensin",100,"Jakarta Barat",129
2013,"Toyota","Fortuner","Otomatis","Solar",100,"Jakarta Barat",229
2015,"Honda","City","Otomatis","Bensin",100,"Jakarta Barat",159
2015,"Toyota","Fortuner","Otomatis","Solar",100,"Jakarta Barat",249
2016,"Honda","CR-V","Otomatis","Bensin",100,"Jakarta Barat",239
2015,"Toyota","Vios G A/T","Otomatis","Bensin",100,"Jakarta Barat",119
2015,"Toyota","Corolla Altis 1.8V A/T","Otomatis","Bensin",100,"Jakarta Barat",179
2016,"Honda","BR-V Prestige A/T","Otomatis","Bensin",72000,"Bekasi",185
2013,"Honda","CR-V","Otomatis","Bensin",1,"Bekasi",230
2010,"Honda","CR-V","Otomatis","Bensin",1,"Bekasi",165
2012,"Toyota","Avanza","Otomatis","Bensin",1,"Bekasi",135
2015,"Nissan","Serena","Otomatis","Bensin",100,"Jakarta Barat",189
2018,"Toyota","Alphard G ATPM KM 7RB","Otomatis","Bensin",7000,"Kota Jkt Utara",980
2017,"Suzuki","Swift GS A/T TDP 10JT","Otomatis","Bensin",39000,"Tangerang",164
2016,"Mercedes-Benz","C250 A/T","Otomatis","Bensin",20000,"Kota Jkt Utara",665
2015,"BMW","M4","Otomatis","Bensin",19000,"Kota Jkt Utara",1.59
2014,"Mini","Cooper 2.0 S Turbo A/T KM 6RB","Otomatis","Bensin",6000,"Kota Jkt Utara",585
2015,"Mercedes-Benz","CLS400 AMG ATPM KM 8R...","Otomatis","Bensin",8000,"Kota Jkt Utara",980
2016,"Mercedes-Benz","V220 Viano V220d AMG ...","Otomatis","Solar",7000,"Kota Jkt Utara",930
2017,"Mini","Cooper Convertible","Otomatis","Bensin",7000,"Kota Jkt Utara",735
2016,"Mercedes-Benz","GLE400","Otomatis","Bensin",6000,"Kota Jkt Utara",965
2016,"Lexus","RX","Otomatis","Bensin",11000,"Kota Jkt Utara",980
2016,"Mercedes-Benz","C250","Otomatis","Bensin",13000,"Kota Jkt Utara",660
2016,"Toyota","Hilux V A/T","Otomatis","Solar",8000,"Kota Jkt Utara",370
2014,"Mercedes-Benz","CLA45 AMG","Otomatis","Bensin",10000,"Kota Jkt Utara",815
2015,"Nissan","Serena HWS 2.0 AT","Otomatis","Bensin",90000,"Tangerang",175
2012,"Chevrolet","Orlando 1....","Otomatis","Bensin",61000,"Tangerang",125.5
2016,"Toyota","Sienta 1.5 V AT, PROMO!!! TD...","Otomatis","Bensin",40000,"Tangerang Selatan",170
2018,"Nissan","Terra","Otomatis","Solar",10000,"Jl. Boulevard Raya Gading Serpong",430
2017,"Suzuki","Ertiga Gx Matic","Otomatis","Bensin",50000,"Bekasi",150
2013,"Nissan","X-Trail","Otomatis","Bensin",93000,"Tangerang",145
2013,"Toyota","Fortuner G LUXURY 2.7 AT NIK...","Otomatis","Bensin",99000,"Jl. Boulevard Raya Gading Serpong",220
2015,"Honda","HR-V E Matic","Otomatis","Bensin",43000,"Bekasi",205
2015,"Toyota","Avanza G A/T","Otomatis","Bensin",55000,"Bekasi",135
2014,"Nissan","Grand Livina 1.5 XV AUTECH A...","Otomatis","Bensin",63000,"Tangerang Selatan",130
2016,"Suzuki","Ertiga DREZA 1.4 AT","Otomatis","Bensin",20000,"Jl. Boulevard Raya Gading Serpong",150
2018,"Suzuki","Ertiga 1.5 GL MT","Manual","Bensin",10000,"Kota Jakarta Barat",165
2011,"Suzuki","SX4 X-Over","Otomatis","Bensin",75000,"Kota Jakarta Barat",110
2018,"Suzuki","Baleno 1.4 Next-G MT","Manual","Bensin",20000,"Kota Jakarta Barat",166
2016,"Mitsubishi","Pajero Sport All New Dak...","Otomatis","Solar",65000,"Kota Jakarta Barat",405
2017,"Honda","Mobilio RS M/T","Manual","Bensin",25000,"Kota Jakarta Barat",165
2018,"Honda","BR-V E CVT A/T","Otomatis","Bensin",16000,"Kota Jakarta Barat",189
2018,"Suzuki","SX4 S-Cross A/T","Otomatis","Bensin",10000,"Kota Jakarta Barat",210
2008,"Nissan","Grand Livina 1.5XV A/T","Otomatis","Bensin",95000,"Jakarta Timur",73
2011,"Toyota","Alphard","Otomatis","Bensin",69000,"Jakarta Utara",299
2016,"Lexus","NX 200t F Sport Red Interior","Otomatis","Bensin",52000,"Tangerang Selatan",750
2016,"Mercedes-Benz","C250 AMG","Otomatis","Bensin",14000,"Jakarta Utara",665
2014,"Mazda","CX-5 GT 2.5 R19 AT TDP 40jt","Otomatis","Bensin",66000,"Kota Jakarta Barat",235
2017,"Toyota","Fortuner VRZ AT KM5rb Double...","Otomatis","Solar",5000,"Kota Jakarta Barat",420
2016,"Suzuki","Ertiga GX M/T KM 21RB","Manual","Bensin",21000,"Malang",160.5
2011,"Toyota","Kijang Innova 2.5 G A/T","Otomatis","Solar",124000,"Malang",190.5
2013,"Honda","CR-V 2.0 Prestige A/T","Otomatis","Bensin",60000,"Jakarta Utara",205
2017,"Wuling","Cortez L Lux","Otomatis","Bensin",30000,"Jakarta Utara",166
2012,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",647000,"Malang",280
2016,"Suzuki","Karimun Wagon R GL M/T","Manual","Bensin",64000,"Malang",87.25
2012,"Toyota","Kijang Innova 2.5 G A/T","Otomatis","Solar",1,"Malang",199.5
2010,"Daihatsu","Xenia Xi Family","Manual","Bensin",125000,"Malang",102
2015,"Honda","HR-V 1.8 Prestige Tangan Pertama","Otomatis","Bensin",35000,"Malang",270
2009,"Toyota","Vios 1.5 G M/T","Manual","Bensin",56000,"Malang",109.5
2015,"Toyota","Kijang Innova...","Manual","Solar",61000,"Malang",310.5
2015,"Toyota","Alphard 2.5 SC CBU","Otomatis","Bensin",22000,"Jakarta Utara",780
2010,"Honda","CR-V 2.0 M/T","Manual","Bensin",80000,"Malang",160
2014,"Toyota","Kijang Innova 2.5 G M/T","Manual","Solar",74000,"Malang",230
2011,"Lexus","RX 350 A/T","Otomatis","Bensin",56000,"Jakarta Utara",350
2012,"Mercedes-Benz","ML350","Otomatis","Bensin",60000,"Jakarta Utara",535
2017,"Toyota","Calya 1.2 G A/T PMK2018","Otomatis","Bensin",33000,"Malang",120
2018,"Mitsubishi","Xpander 1...","Otomatis","Bensin",10000,"Malang",224.5
2015,"Toyota","Avanza 1.3 Grand G M/T","Manual","Bensin",13000,"Malang",164.75
2014,"Mitsubishi","Mirage 1.2 GLX M/T","Manual","Bensin",32000,"Malang",94.5
2013,"Daihatsu","Xenia 1.0 D M/T","Manual","Bensin",49000,"Malang",100
2011,"Nissan","March 1.2 XS A/T","Otomatis","Bensin",66000,"Malang",90
2014,"Mercedes-Benz","CLS400 AMG","Otomatis","Bensin",18000,"Jakarta Utara",925
2017,"Toyota","Vellfire G Limited","Otomatis","Bensin",13000,"Jakarta Utara",870
2016,"Honda","Brio RS","Otomatis","Bensin",32000,"Jakarta Utara",135
2015,"Land","Rover Range Rover Si4 Evoque ATPM","Otomatis","Bensin",23000,"Jakarta Utara",795
2015,"Toyota","Harrier Advance","Otomatis","Bensin",33000,"Jakarta Utara",565
2016,"Mercedes-Benz","C200","Otomatis","Bensin",29000,"Jakarta Utara",580
2015,"Honda","Odyssey Prestige","Otomatis","Bensin",50000,"Jakarta Utara",425
2011,"Toyota","Vellfire","Otomatis","Bensin",70000,"Jakarta Utara",340
2008,"Mercedes-Benz","S350","Otomatis","Bensin",26000,"Jakarta Utara",400
2014,"BMW","528i Luxury","Otomatis","Bensin",23000,"Jakarta Utara",530
2013,"Mazda","CX-5 2.5 Touring A/T TDP 15JT","Otomatis","Bensin",93000,"Tangerang",197
2017,"Mitsubishi","Pajero Sport Dakar","Otomatis","Solar",35000,"Jakarta Utara",410
2017,"Toyota","Kijang Innova All New Reborn...","Otomatis","Bensin",29000,"Kota Jakarta Selatan",254
2008,"Honda","Jazz RS A/T TDP 12JT","Otomatis","Bensin",174000,"Tangerang",115
2010,"Daihatsu","Terios TX M/T","Manual","Bensin",109000,"Kota Jakarta Selatan",114
2011,"Honda","CR-V 2.0 A/T","Otomatis","Bensin",203000,"Kota Jakarta Selatan",153
2009,"Toyota","Rush S A/T","Otomatis","Bensin",103000,"Kota Jakarta Selatan",114
2016,"Mitsubishi","Pajero Sport 2.5 Dakar AT","Otomatis","Solar",27000,"Kota Jakarta Selatan",419
2014,"Suzuki","Swift 1.4 GL MT","Manual","Bensin",85000,"Kota Jakarta Selatan",130
2012,"Toyota","Yaris E MT","Manual","Bensin",140000,"Kota Jakarta Selatan",110
2013,"Honda","Accord VTIL","Otomatis","Bensin",50000,"Jakarta Utara",245
2017,"Toyota","Vellfire ZG CBU Full Option ...","Otomatis","Bensin",24000,"Jakarta Selatan",975
2017,"Honda","Mobilio E","Otomatis","Bensin",30000,"Jakarta Selatan",155
2016,"Suzuki","Ertiga GL A/T","Otomatis","Bensin",60000,"Jakarta Selatan",128
2014,"Toyota","Agya TRD S A/T","Otomatis","Bensin",65000,"Indonesia",85
2003,"Honda","CR-V 2.0 A/T","Otomatis","Bensin",79000,"Jakarta Selatan",78
2010,"Ford","Fiesta Sport A/T","Otomatis","Bensin",40000,"Jakarta Selatan",78
2018,"Toyota","Voxy","Otomatis","Bensin",29000,"Kota Jakarta Selatan",390
2018,"Mitsubishi","Xpander","Otomatis","Bensin",8000,"Kota Jakarta Pusat",224
2010,"Cadillac","Escalade Platinum 6.2L V8 ...","Otomatis","Bensin",24000,"Kota Jkt Utara",715
2013,"2014","Jaguar XF SC NIK ATPM","Otomatis","Bensin",19000,"Kota Jkt Utara",550
2018,"Mercedes-Benz","GLC ...","Otomatis","Bensin",6000,"Kota Jkt Utara",1.325
2018,"Honda","Brio E 1.2 CVT...","Otomatis","Bensin",23000,"Tangerang",129.5
2008,"BMW","523i Facelift Sudah Joystick Km...","Otomatis","Bensin",70000,"Jakarta Pusat",195
2014,"Honda","Mobilio E Prestige CVT","Otomatis","Bensin",47632,"Mangga Dua Plaza",128
2017,"Honda","Brio Satya E","Manual","Bensin",29403,"Mangga Dua Plaza",115
2017,"Daihatsu","Sigra 1.2 R","Otomatis","Bensin",31167,"Mangga Dua Plaza",105
2015,"Toyota","Yaris S TRD Sportivo","Otomatis","Bensin",87000,"Mangga Dua Plaza",160
2012,"BMW","320i Last Edition Km 62 rb Orig...","Otomatis","Bensin",62000,"Jakarta Pusat",245
2011,"Kia","Picanto SE 1.1 L","Manual","Bensin",23489,"Mangga Dua Plaza",75
2014,"Honda","Brio Satya E","Manual","Bensin",27000,"Mangga Dua Plaza",98
2016,"Daihatsu","Sigra X Manual","Manual","Bensin",35000,"Kota Jakarta Barat",92
2018,"Toyota","Calya G matic","Otomatis","Bensin",11000,"Kota Jakarta Barat",111.1
2013,"Toyota","Etios","Manual","Bensin",60000,"Bekasi",87
1997,"Mercedes-Benz","E230 Manual","Manual","Bensin",1,"Bandung",56
2017,"Mitsubishi","Pajero Sport Dakar 4x2 A...","Otomatis","Solar",79000,"Tangerang",392
2017,"Chevrolet","Trax LTZ AT tdp30jt","Otomatis","Bensin",40000,"Tangerang",205
2013,"Toyota","Yaris","Otomatis","Bensin",97328,"Jakarta Timur",110
2013,"Daihatsu","Gran Max Blindvan AC","Manual","Bensin",72000,"Jakarta Timur",63
2009,"Daihatsu","Xenia Li Sporty M/T","Manual","Bensin",92000,"Jakarta Timur",73
2006,"Nissan","X-Trail XT Matic","Otomatis","Bensin",102000,"Jakarta Timur",78
2003,"Mercedes-Benz","E250 AMG","Otomatis","Bensin",98000,"Jakarta Timur",120
2011,"Daihatsu","Xenia Xi 1.3 Matic","Otomatis","Bensin",82000,"Jakarta Timur",85
2014,"Hyundai","Grand Avega SG Limited Matic","Otomatis","Bensin",56000,"Jakarta Timur",112
2014,"Nissan","Evalia SV Manual","Manual","Bensin",62000,"Jakarta Timur",102
2010,"Nissan","Grand Livina Highway Star Matic","Otomatis","Bensin",89000,"Jakarta Timur",86
2018,"Wuling","Confero S Lux+","Manual","Bensin",27000,"Jakarta Timur",113
2009,"Daihatsu","Xenia Li Sporty Manual","Manual","Bensin",89000,"Jakarta Timur",73
2012,"Nissan","Evalia SV Matic","Otomatis","Bensin",72000,"Jakarta Timur",80
2012,"Honda","Freed SD Facelift A/T","Otomatis","Bensin",76000,"Jakarta Timur",132
2013,"Suzuki","Ertiga GX M/T","Manual","Bensin",82000,"Jakarta Timur",115
2011,"Mazda","2","Otomatis","Bensin",88000,"Jakarta Timur",91
2014,"Toyota","Vios G A/T","Otomatis","Bensin",51000,"Jakarta Timur",142
2012,"Suzuki","Karimun Estilo","Manual","Bensin",53000,"Jakarta Timur",62
2014,"Daihatsu","Xenia M Manual","Manual","Bensin",67000,"Jakarta Timur",89
2015,"Toyota","Alphard 2.5 X ATPM Nik2015 N...","Otomatis","Bensin",43000,"Jakarta Selatan",745
2017,"Toyota","Land Cruise...","Otomatis","Solar",19000,"Jakarta Selatan",2.175
2015,"Mercedes-Benz","S400 ...","Otomatis","Bensin",16000,"Jakarta Selatan",1.55
2010,"BMW","523i Last Edition KM 52RB Recor...","Otomatis","Bensin",52000,"Jakarta Pusat",245
2013,"Chevrolet","Spin Type LT Manual Tanga...","Manual","Bensin",62000,"Jl. Raya Karawaci / Imam Bonjol",98
2015,"Toyota","Rush 1.5 S TRD Sportivo At Hitam","Otomatis","Bensin",30000,"Jakarta Utara",149
2014,"Honda","Mobilio 1.5 E A/T","Otomatis","Bensin",64000,"Malang",140
2013,"Honda","Jazz RS A/T","Otomatis","Bensin",80000,"Malang",175
2017,"2016","Honda Brio E Satya A/T PMk","Otomatis","Bensin",37000,"Malang",135
2012,"Mitsubishi","Mirage 1.2 GLX A/T","Otomatis","Bensin",76000,"Malang",110
2007,"Daihatsu","Terios TX M/T","Manual","Bensin",1,"Malang",120
2016,"BMW","X6 Xdrive","Otomatis","Bensin",30000,"Jakarta Utara",1.2
2018,"Toyota","Corolla Altis 1.8 G Manual, ...","Manual","Solar",1400,"Indonesia",320
2015,"Mercedes-Benz","S400","Otomatis","Bensin",19000,"Jakarta Utara",1.39
2014,"Nissan","March L AT","Otomatis","Bensin",67000,"Bekasi",87.5
2015,"Mercedes-Benz","Sprinter","Manual","Solar",14000,"Jakarta Utara",850
2014,"Chevrolet","Spin LT 1.2 MT","Manual","Bensin",70000,"Bekasi",88
2011,"Suzuki","Swift GT AT","Otomatis","Bensin",1e+05,"Bekasi",110
2011,"Nissan","March 1.2 L AT","Otomatis","Bensin",80000,"Bekasi",72
2014,"Toyota","Fortuner V 4x4","Manual","Bensin",53000,"Bekasi",265
2016,"Daihatsu","Xenia R Sporty","Manual","Bensin",44000,"Bekasi",140
2014,"Toyota","Avanza G Manual","Manual","Bensin",68000,"Bekasi",125
2010,"Honda","Freed S","Otomatis","Bensin",101000,"Bekasi",110
2017,"Suzuki","Ertiga 1.5 GX Matic Putih","Otomatis","Bensin",30000,"Jakarta Utara",148
2019,"Honda","Brio 1.2 E CVT","Otomatis","Bensin",10000,"Jakarta Utara",149
2008,"Nissan","Elgrand Autech","Otomatis","Bensin",50000,"Bekasi",155
2016,"Suzuki","Ertiga Dreza AT","Otomatis","Bensin",31000,"Jakarta Utara",155
2011,"Honda","Civic FD 2 IVTeC","Otomatis","Bensin",8e+05,"Bekasi",160
2013,"Nissan","Grand Livina SV MT","Manual","Bensin",80000,"Bekasi",105
2016,"Toyota","Avanza G AT","Otomatis","Bensin",61000,"Bekasi",130
2016,"Toyota","Kijang Innova...","Manual","Bensin",40000,"Tangerang",245.5
2016,"Daihatsu","Gran Max Blind Van AC","Manual","Bensin",60000,"Bekasi",81.5
2013,"Daihatsu","Gran Max Blind Van AC","Manual","Bensin",75000,"Bekasi",70.5
2018,"Daihatsu","Xenia X MT","Manual","Bensin",17000,"Kota Jakarta Timur",125
2014,"Toyota","Avanza 1.5 Veloz M/T","Manual","Bensin",54000,"Malang",147.5
2013,"Daihatsu","Xenia X M/T","Manual","Bensin",75000,"Malang",117.5
2010,"Toyota","Avanza G M/T","Manual","Bensin",1,"Malang",113.5
2013,"Daihatsu","Luxio 1.5 X M/T","Manual","Bensin",67000,"Malang",117.5
2013,"Toyota","Avanza 1.3 G M/T","Manual","Bensin",1,"Malang",138.5
2013,"Toyota","Yaris 1.5 E M/T","Manual","Bensin",70000,"Malang",140
2014,"Honda","Brio E M/T","Manual","Bensin",61000,"Malang",112.5
2016,"Daihatsu","Gran Max Blind Van AC","Manual","Bensin",60000,"Bekasi",81.5
2014,"Honda","Mobilio 1.5 E M/T","Manual","Bensin",64000,"Malang",142.5
2013,"Toyota","Avanza 1.3 G M/T","Manual","Bensin",1,"Malang",138.5
2011,"Mercedes-Benz","C300 Avantgarde NIK 2...","Otomatis","Bensin",32000,"Kota Jkt Utara",220
