"year","manufacturer","type","gearshift","fuel","distance","city","price"
2010,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",90000,"SEMARANG",1.55e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",150000,"SEMARANG",1.32e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",47000,"SEMARANG",1.57e+11
2014,"NISSAN","GRAND","OTOMATIS","BENSIN",90000,"SEMARANG",1.25e+11
2014,"HONDA","MOBILIO","OTOMATIS","BENSIN",28000,"SEMARANG",1.49e+11
2011,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",1e+05,"DEPOK",2.55e+11
2014,"TOYOTA","YARIS","OTOMATIS","BENSIN",61000,"TANGERANG SELATAN",1.49e+11
2015,"DAIHATSU","XENIA","MANUAL","BENSIN",68000,"JAKARTA TIMUR",1.25e+11
2000,"TOYOTA","KIJANG KRISTA","MANUAL","BENSIN",2e+05,"DEPOK",7e+10
2018,"TOYOTA","CALYA","OTOMATIS","BENSIN",27000,"SURABAYA",1.4e+11
2008,"NISSAN","LIVINA","MANUAL","BENSIN",1200000,"BANDUNG",8.9e+10
2015,"TOYOTA","AVANZA","OTOMATIS","BENSIN",55000,"JAKARTA UTARA",1.59e+11
2011,"TOYOTA","YARIS","MANUAL","BENSIN",78000,"SUKOHARJO",1.15e+11
2012,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",54000,"SUKOHARJO",2.05e+11
2007,"DAIHATSU","XENIA","MANUAL","BENSIN",108000,"SUKOHARJO",8.4e+10
2015,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",1e+05,"BEKASI",2.85e+11
2001,"TOYOTA","KIJANG LUX","OTOMATIS","BENSIN",237,"JAKARTA BARAT",7.5e+10
2018,"MITSUBISHI","XPANDER","OTOMATIS","BENSIN",27011,"SLEMAN",2.2e+11
2010,"NISSAN","GRAND","OTOMATIS","BENSIN",137822,"SLEMAN",9.3e+10
2007,"NISSAN","GRAND","OTOMATIS","BENSIN",113653,"JAKARTA SELATAN",7.5e+10
2015,"TOYOTA","AVANZA","OTOMATIS","BENSIN",65000,"JAKARTA TIMUR",1.46e+11
2016,"TOYOTA","YARIS","OTOMATIS","BENSIN",25000,"SIDOARJO",1.75e+11
2017,"TOYOTA","AVANZA","OTOMATIS","BENSIN",26000,"JAKARTA BARAT",1.4e+11
2014,"DAIHATSU","XENIA","MANUAL","BENSIN",90000,"JAKARTA TIMUR",1.19e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",16000,"JAKARTA TIMUR",1.14e+11
2017,"TOYOTA","AGYA","MANUAL","BENSIN",39000,"SURABAYA",1.03e+11
2011,"NISSAN","GRAND","OTOMATIS","BENSIN",104000,"JAKARTA TIMUR",9.5e+10
2008,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",102000,"TANGERANG SELATAN",1.18e+11
2008,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",102000,"TANGERANG SELATAN",1.18e+11
2010,"NISSAN","GRAND","OTOMATIS","BENSIN",151000,"JAKARTA BARAT",9.8e+10
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",40000,"MALANG",2.99e+11
2016,"TOYOTA","AGYA","OTOMATIS","BENSIN",41652,"TANGERANG SELATAN",1.05e+11
2014,"DAIHATSU","TERIOS","MANUAL","BENSIN",60000,"MALANG",1.625e+11
2010,"DAIHATSU","XENIA","MANUAL","BENSIN",1e+05,"MALANG",9.5e+10
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",135000,"TANGERANG SELATAN",1.05e+11
2012,"TOYOTA","RUSH","MANUAL","BENSIN",59000,"BANDUNG",1.45e+11
2014,"DAIHATSU","AYLA","MANUAL","BENSIN",50000,"MAKASSAR",9.5e+10
2016,"TOYOTA","AVANZA","OTOMATIS","BENSIN",25000,"JAKARTA PUSAT",1.49e+11
2017,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",11000,"JAKARTA PUSAT",3.26e+11
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",28000,"DKI JAKARTA",4.15e+11
2013,"TOYOTA","RUSH","OTOMATIS","BENSIN",52000,"DEPOK",1.47e+11
2004,"HONDA","JAZZ","OTOMATIS","BENSIN",150000,"DEPOK",8.5e+10
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",50000,"TANGERANG",1.33e+11
2012,"NISSAN","GRAND","MANUAL","BENSIN",85000,"TANGERANG",1.05e+11
2014,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",85000,"DEPOK",1.85e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",30000,"TANGERANG",1.5e+11
2013,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",85000,"TANGERANG",2.95e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",30000,"TANGERANG",1.5e+11
2013,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",85000,"TANGERANG",2.95e+11
2002,"TOYOTA","KIJANG LGX","MANUAL","BENSIN",180000,"BEKASI",7.7e+10
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",112000,"BEKASI",2.75e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",112000,"BEKASI",2.75e+11
2014,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",54000,"BEKASI",2.75e+11
2014,"HONDA","MOBILIO","MANUAL","BENSIN",45000,"TANGERANG",1.25e+11
2012,"MERCEDES-BENZ","SLK","OTOMATIS","BENSIN",20000,"JAKARTA SELATAN",6.85e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",44500,"SURABAYA",2.45e+11
2015,"HONDA","BRIO","MANUAL","BENSIN",37557,"BANDUNG",1.09e+11
2016,"TOYOTA","CALYA","OTOMATIS","BENSIN",69500,"TANGERANG SELATAN",1.15e+11
2007,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",88118,"TANGERANG",1.66e+11
2011,"NISSAN","LIVINA","OTOMATIS","BENSIN",1e+05,"JAKARTA UTARA",8.9e+10
2015,"FORD","ECOSPORT","OTOMATIS","BENSIN",54000,"JAKARTA TIMUR",1.48e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",42500,"JAKARTA TIMUR",4.288e+11
2016,"HONDA","JAZZ","OTOMATIS","BENSIN",30000,"TANGERANG",2.15e+11
2014,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",70000,"JAKARTA BARAT",2.8e+11
2012,"DAIHATSU","XENIA","MANUAL","BENSIN",1e+05,"SURABAYA",1.08e+11
2015,"TOYOTA","AVANZA","MANUAL","BENSIN",218133,"JAKARTA BARAT",1.3e+11
2009,"HONDA","JAZZ","OTOMATIS","BENSIN",73352,"TANGERANG",1.35e+11
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",40000,"SURABAYA",4.28e+11
2015,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",50000,"TANGERANG",2.37e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",1e+05,"JAKARTA TIMUR",1.35e+11
2008,"HONDA","JAZZ","OTOMATIS","BENSIN",70000,"TANGERANG",1.15e+11
2018,"HONDA","BRIO","MANUAL","BENSIN",20659,"TANGERANG SELATAN",1.28e+11
2007,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",107000,"JAKARTA SELATAN",9.5e+10
2015,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",50000,"MAKASSAR",2.35e+11
2014,"NISSAN","GRAND","OTOMATIS","BENSIN",66000,"JAKARTA UTARA",1.19e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",30000,"MAKASSAR",1.45e+11
2011,"TOYOTA","AVANZA","MANUAL","BENSIN",80000,"JAKARTA UTARA",9.9e+10
2015,"HONDA","BRIO","MANUAL","BENSIN",40000,"MAKASSAR",1.3e+11
2014,"NISSAN","GRAND","MANUAL","BENSIN",50000,"MAKASSAR",1.2e+11
2011,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",119000,"SLEMAN",2.58e+11
2016,"TOYOTA","CALYA","MANUAL","BENSIN",32600,"TANGERANG SELATAN",1.1e+11
2011,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",119000,"SLEMAN",2.58e+11
2016,"TOYOTA","CALYA","MANUAL","BENSIN",32600,"TANGERANG SELATAN",1.1e+11
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",43000,"SEMARANG",1.34e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",38955,"BEKASI",4.21e+11
2012,"DAIHATSU","SIRION","OTOMATIS","BENSIN",103000,"TANGERANG SELATAN",9e+10
2012,"NISSAN","GRAND","OTOMATIS","BENSIN",115000,"BEKASI",9.7e+10
2016,"HONDA","MOBILIO","OTOMATIS","BENSIN",19800,"DEPOK",1.75e+11
2014,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",92000,"BANDUNG",1.32e+11
2015,"TOYOTA","AGYA","OTOMATIS","BENSIN",54000,"BANDUNG",9.2e+10
2014,"DAIHATSU","XENIA","MANUAL","BENSIN",82000,"SEMARANG",9.2e+10
2015,"TOYOTA","AGYA","OTOMATIS","BENSIN",30000,"BEKASI",9.5e+10
2009,"NISSAN","GRAND","OTOMATIS","BENSIN",170000,"SLEMAN",8.7e+10
2017,"HONDA","MOBILIO","OTOMATIS","BENSIN",30000,"SEMARANG",1.6e+11
2012,"TOYOTA","RUSH","OTOMATIS","BENSIN",30000,"JAKARTA SELATAN",1.4e+11
2015,"HONDA","MOBILIO","OTOMATIS","BENSIN",34000,"JAKARTA TIMUR",1.35e+11
2011,"HONDA","JAZZ","OTOMATIS","BENSIN",1e+05,"BANDUNG",1.42e+11
2017,"TOYOTA","AGYA","OTOMATIS","BENSIN",22300,"SLEMAN",1.15e+11
2014,"FORD","ECOSPORT","OTOMATIS","BENSIN",50000,"SLEMAN",1.475e+11
2009,"NISSAN","GRAND","OTOMATIS","BENSIN",176248,"JAKARTA TIMUR",8.25e+10
2013,"DAIHATSU","AYLA","MANUAL","BENSIN",85000,"BOGOR",7.5e+10
2014,"HONDA","BRIO","MANUAL","BENSIN",32000,"MALANG",1.15e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",47000,"MALANG",1.6e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",30000,"MAKASSAR",1.55e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",30000,"MAKASSAR",1.55e+11
2012,"TOYOTA","YARIS","OTOMATIS","BENSIN",80000,"MAKASSAR",1.15e+11
2018,"HONDA","BRIO","MANUAL","BENSIN",20000,"MAKASSAR",1.4e+11
2008,"HONDA","JAZZ","MANUAL","BENSIN",1e+05,"MAKASSAR",1.2e+11
2015,"NISSAN","GRAND","OTOMATIS","BENSIN",71000,"SURABAYA",1.35e+11
2017,"SUZUKI","ERTIGA","MANUAL","BENSIN",27000,"SURABAYA",1.58e+11
2017,"SUZUKI","ERTIGA","MANUAL","BENSIN",27000,"SURABAYA",1.58e+11
2016,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",34000,"SURABAYA",4.1e+11
2012,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",180000,"SEMARANG",2.15e+11
2010,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",180000,"SEMARANG",1.72e+11
2015,"TOYOTA","AVANZA","OTOMATIS","BENSIN",33000,"TANGERANG",1.395e+11
2017,"HONDA","BRIO","OTOMATIS","BENSIN",52000,"DEPOK",1.45e+11
2016,"DAIHATSU","AYLA","MANUAL","BENSIN",72634,"SLEMAN",9.3e+10
2010,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",190000,"SEMARANG",2.31e+11
2019,"HONDA","BRIO","MANUAL","BENSIN",5053,"SEMARANG",1.35e+11
2017,"HONDA","MOBILIO","MANUAL","BENSIN",25764,"SEMARANG",1.39e+11
2016,"DAIHATSU","AYLA","MANUAL","BENSIN",72634,"SLEMAN",9.3e+10
2010,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",190000,"SEMARANG",2.31e+11
2019,"HONDA","BRIO","MANUAL","BENSIN",5053,"SEMARANG",1.35e+11
2017,"HONDA","MOBILIO","MANUAL","BENSIN",25764,"SEMARANG",1.39e+11
2017,"TOYOTA","AVANZA","MANUAL","BENSIN",29000,"SEMARANG",1.59e+11
2014,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",86000,"JAKARTA TIMUR",2e+11
2017,"TOYOTA","CALYA","MANUAL","BENSIN",20000,"JAKARTA PUSAT",1.16e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",84000,"BEKASI",2.75e+11
2013,"HONDA","BRIO","OTOMATIS","BENSIN",52000,"SEMARANG",1.15e+11
2013,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",84000,"BEKASI",2.75e+11
2013,"HONDA","BRIO","OTOMATIS","BENSIN",52000,"SEMARANG",1.15e+11
2014,"DAIHATSU","AYLA","MANUAL","BENSIN",70888,"BEKASI",8.3e+10
2010,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",101134,"TANGERANG",1.259e+11
2017,"TOYOTA","AGYA","MANUAL","BENSIN",7000,"DEPOK",1.15e+11
2015,"HONDA","BRIO","OTOMATIS","BENSIN",28000,"DEPOK",1.28e+11
2015,"TOYOTA","RUSH","OTOMATIS","BENSIN",47000,"TANGERANG",1.55e+11
2014,"TOYOTA","AVANZA","OTOMATIS","BENSIN",80000,"DEPOK",1.48e+11
2012,"DAIHATSU","XENIA","MANUAL","BENSIN",9e+05,"BEKASI",1.07e+11
2016,"DAIHATSU","AYLA","OTOMATIS","BENSIN",37000,"SEMARANG",1.03e+11
2016,"TOYOTA","AGYA","MANUAL","BENSIN",42000,"SEMARANG",1.03e+11
2012,"DAIHATSU","XENIA","MANUAL","BENSIN",9e+05,"BEKASI",1.07e+11
2016,"DAIHATSU","AYLA","OTOMATIS","BENSIN",37000,"SEMARANG",1.03e+11
2016,"TOYOTA","AGYA","MANUAL","BENSIN",42000,"SEMARANG",1.03e+11
2008,"TOYOTA","KIJANG V","OTOMATIS","SOLAR",154000,"TANGERANG",1.55e+11
2016,"TOYOTA","YARIS","MANUAL","BENSIN",31595,"SIDOARJO",1.65e+11
2009,"NISSAN","GRAND","OTOMATIS","BENSIN",150000,"SEMARANG",8.9e+10
2001,"TOYOTA","KIJANG LGX","MANUAL","SOLAR",2e+05,"BEKASI",8e+10
2015,"TOYOTA","YARIS","MANUAL","BENSIN",74900,"BEKASI",1.6e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",50000,"BEKASI",1.25e+11
2015,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",40000,"BEKASI",1.8e+11
2013,"NISSAN","GRAND","OTOMATIS","BENSIN",55000,"BEKASI",1.1e+11
2010,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",108000,"BEKASI",1.32e+11
2000,"TOYOTA","KIJANG KRISTA","MANUAL","BENSIN",1e+05,"SURABAYA",7.3e+10
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",33500,"BANDUNG",4.455e+11
2010,"TOYOTA","AVANZA","MANUAL","BENSIN",140000,"JAKARTA BARAT",8.4e+10
2017,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",33500,"BANDUNG",4.455e+11
2010,"TOYOTA","AVANZA","MANUAL","BENSIN",140000,"JAKARTA BARAT",8.4e+10
2018,"HONDA","JAZZ","MANUAL","BENSIN",16000,"JAKARTA TIMUR",1.95e+11
2015,"NISSAN","GRAND","MANUAL","BENSIN",55000,"JAKARTA TIMUR",1.17e+11
2017,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",29000,"JAKARTA BARAT",4.4e+11
2017,"DAIHATSU","TERIOS","MANUAL","BENSIN",26000,"BOGOR",1.87e+11
2014,"HONDA","BRIO","MANUAL","BENSIN",60000,"TANGERANG",1.05e+11
2012,"TOYOTA","AVANZA","OTOMATIS","BENSIN",1e+05,"DEPOK",1.13e+11
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",45000,"BEKASI",1.25e+11
2014,"TOYOTA","AVANZA","OTOMATIS","BENSIN",77000,"TANGERANG",1.35e+11
1997,"TOYOTA","KIJANG LSX","MANUAL","SOLAR",88000,"JAKARTA PUSAT",6.9e+10
2016,"HONDA","BRIO","OTOMATIS","BENSIN",17000,"TANGERANG SELATAN",1.25e+11
2009,"NISSAN","GRAND","MANUAL","BENSIN",133000,"JAKARTA TIMUR",8.5e+10
2010,"NISSAN","GRAND","OTOMATIS","BENSIN",133000,"TANGERANG",8.6e+10
2012,"HONDA","BRIO","OTOMATIS","BENSIN",1e+05,"BEKASI",1.15e+11
2017,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",37000,"JAKARTA PUSAT",3.5e+11
2017,"TOYOTA","YARIS","OTOMATIS","BENSIN",20000,"JAKARTA PUSAT",1.84e+11
2005,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",162300,"BEKASI",8.3e+10
2013,"SUZUKI","ERTIGA","MANUAL","BENSIN",99000,"DEPOK",1.33e+11
2014,"TOYOTA","AGYA","MANUAL","BENSIN",134000,"DEPOK",8.7e+10
2017,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",23000,"TANGERANG SELATAN",3.1e+11
2013,"TOYOTA","AVANZA","OTOMATIS","BENSIN",40000,"TANGERANG",1.38e+11
2016,"HONDA","BRIO","OTOMATIS","BENSIN",37000,"TANGERANG",1.28e+11
2017,"HONDA","MOBILIO","OTOMATIS","BENSIN",72000,"TANGERANG SELATAN",1.65e+11
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",55000,"DEPOK",1.3e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",19000,"TANGERANG",3.35e+11
2014,"HONDA","ODYSSEY","OTOMATIS","BENSIN",18000,"TANGERANG",4.2e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",60000,"TANGERANG SELATAN",1.35e+11
2017,"TOYOTA","AVANZA","OTOMATIS","BENSIN",60000,"TANGERANG SELATAN",1.65e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",42000,"TANGERANG SELATAN",4.3e+11
2013,"TOYOTA","AVANZA","MANUAL","BENSIN",60000,"TANGERANG SELATAN",1.35e+11
2017,"TOYOTA","AVANZA","OTOMATIS","BENSIN",60000,"TANGERANG SELATAN",1.65e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",42000,"TANGERANG SELATAN",4.3e+11
2014,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",71000,"SURABAYA",3.3e+11
2017,"DAIHATSU","AYLA","MANUAL","BENSIN",8000,"TANGERANG SELATAN",9.5e+10
2009,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",1e+05,"SURABAYA",1.75e+11
2016,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",25000,"SURABAYA",4.3e+11
2013,"MITSUBISHI","OUTLANDER","OTOMATIS","BENSIN",63000,"TANGERANG SELATAN",2e+11
2018,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",6000,"JAKARTA UTARA",4.85e+11
2013,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",140000,"JAKARTA PUSAT",2.95e+11
2017,"TOYOTA","CALYA","OTOMATIS","BENSIN",30000,"TANGERANG",1.1e+11
2012,"HONDA","JAZZ","OTOMATIS","BENSIN",26000,"JAKARTA UTARA",1.35e+11
2014,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",60000,"TANGERANG",1.17e+11
2012,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",95000,"JAKARTA PUSAT",1.07e+11
2011,"JEEP","WRANGLER","OTOMATIS","BENSIN",46000,"JAKARTA SELATAN",6.45e+11
2012,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",160000,"JAKARTA TIMUR",1.55e+11
2008,"NISSAN","GRAND","OTOMATIS","BENSIN",95000,"JAKARTA SELATAN",8.25e+10
2018,"HONDA","MOBILIO","OTOMATIS","BENSIN",6000,"JAKARTA TIMUR",1.8e+11
2014,"DAIHATSU","AYLA","OTOMATIS","BENSIN",35002,"BANDUNG",8.75e+10
2013,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",66000,"SEMARANG",2.25e+11
2002,"TOYOTA","KIJANG SGX","MANUAL","BENSIN",193000,"SEMARANG",7.5e+10
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",53000,"SEMARANG",4.35e+11
2015,"MITSUBISHI","PAJERO","OTOMATIS","BENSIN",83000,"SURABAYA",3.29e+11
1996,"TOYOTA","KIJANG ROVER","MANUAL","BENSIN",49000,"DEPOK",3.7e+10
2013,"TOYOTA","YARIS","OTOMATIS","BENSIN",72000,"SURABAYA",1.5e+11
2010,"TOYOTA","YARIS","OTOMATIS","BENSIN",83000,"SURABAYA",1.25e+11
2016,"HONDA","CIVIC","OTOMATIS","BENSIN",38000,"JAKARTA UTARA",3.55e+11
2016,"NISSAN","GRAND","OTOMATIS","BENSIN",67000,"DEPOK",1.3e+11
2018,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",6001,"JAKARTA UTARA",4.85e+11
2010,"TOYOTA","FORTUNER","OTOMATIS","BENSIN",95000,"SURABAYA",1.9e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",80000,"SURABAYA",2.49e+11
2017,"DAIHATSU","XENIA","MANUAL","BENSIN",45250,"SEMARANG",1.29e+11
2007,"TOYOTA","AVANZA","MANUAL","BENSIN",155000,"SEMARANG",9e+10
2010,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",103366,"SEMARANG",1.6e+11
2010,"HONDA","JAZZ","OTOMATIS","BENSIN",57197,"SEMARANG",1.33e+11
2016,"HONDA","JAZZ","OTOMATIS","BENSIN",29128,"SEMARANG",2.15e+11
2015,"DAIHATSU","AYLA","MANUAL","BENSIN",47306,"SEMARANG",8.3e+10
2017,"HONDA","BRIO","OTOMATIS","BENSIN",38231,"SEMARANG",1.38e+11
2017,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",9857,"BOGOR",4.85e+11
2014,"HONDA","BRIO","OTOMATIS","BENSIN",73000,"JAKARTA SELATAN",1.15e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",50000,"MALANG",3.2e+11
2018,"TOYOTA","AGYA","MANUAL","BENSIN",3000,"MALANG",1.2e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","SOLAR",50000,"MALANG",3.2e+11
2018,"TOYOTA","AGYA","MANUAL","BENSIN",3000,"MALANG",1.2e+11
2014,"HONDA","BRIO","OTOMATIS","BENSIN",67000,"MALANG",1.22e+11
2016,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",50000,"MALANG",3.25e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",57000,"MALANG",4.25e+11
2016,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",50000,"MALANG",2.95e+11
2018,"TOYOTA","AGYA","MANUAL","BENSIN",12000,"MALANG",1.25e+11
2016,"MITSUBISHI","PAJERO","OTOMATIS","SOLAR",39000,"BOGOR",4.2e+11
2011,"HONDA","JAZZ","MANUAL","BENSIN",90000,"MALANG",1.5e+11
2017,"TOYOTA","AGYA","OTOMATIS","BENSIN",35000,"JAKARTA TIMUR",1.1e+11
2015,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",76000,"SURABAYA",1.93e+11
2013,"NISSAN","GRAND","OTOMATIS","BENSIN",10000,"SURABAYA",1.25e+11
2011,"HONDA","JAZZ","OTOMATIS","BENSIN",73000,"SURABAYA",1.59e+11
2010,"NISSAN","GRAND","OTOMATIS","BENSIN",102000,"TANGERANG SELATAN",9.1e+10
2012,"DAIHATSU","XENIA","MANUAL","BENSIN",120000,"BOGOR",1.07e+11
2013,"NISSAN","LIVINA","OTOMATIS","BENSIN",70000,"JAKARTA PUSAT",1.08e+11
2018,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",20000,"JAKARTA PUSAT",4.55e+11
2012,"TOYOTA","AVANZA","MANUAL","BENSIN",77411,"SEMARANG",1.25e+11
2012,"TOYOTA","AVANZA","MANUAL","BENSIN",77411,"SEMARANG",1.25e+11
2014,"DAIHATSU","XENIA","MANUAL","BENSIN",114235,"SEMARANG",9.9e+10
2014,"DAIHATSU","XENIA","MANUAL","BENSIN",105764,"SEMARANG",1.08e+11
2014,"DAIHATSU","TERIOS","MANUAL","BENSIN",70000,"SEMARANG",1.465e+11
2016,"SUZUKI","ERTIGA","OTOMATIS","BENSIN",23000,"JAKARTA UTARA",1.55e+11
2010,"DAIHATSU","TERIOS","MANUAL","BENSIN",80000,"TANGERANG SELATAN",1.39e+11
2015,"TOYOTA","RUSH","MANUAL","BENSIN",85000,"BEKASI",1.75e+11
2017,"HONDA","BRIO","MANUAL","BENSIN",250000,"MALANG",1.4e+11
2013,"NISSAN","GRAND","OTOMATIS","BENSIN",1e+05,"TANGERANG",1.2e+11
2016,"HONDA","BRIO","OTOMATIS","BENSIN",16000,"TANGERANG",1.279e+11
2018,"TOYOTA","FORTUNER","OTOMATIS","SOLAR",13000,"TANGERANG",4.8e+11
2018,"HONDA","BRIO","MANUAL","BENSIN",2000,"TANGERANG",1.22e+11
2009,"DAIHATSU","XENIA","MANUAL","BENSIN",70000,"JAKARTA PUSAT",9.8e+10
2013,"DAIHATSU","XENIA","MANUAL","BENSIN",116000,"DEPOK",1.18e+11
2013,"DAIHATSU","XENIA","MANUAL","BENSIN",116000,"DEPOK",1.18e+11
2006,"TOYOTA","KIJANG INNOVA","MANUAL","BENSIN",60000,"SURABAYA",1.21e+11
2013,"HONDA","BRIO","OTOMATIS","BENSIN",65000,"TANGERANG",1.1e+11
2016,"SUZUKI","ERTIGA","MANUAL","BENSIN",47000,"TANGERANG",1.35e+11
2016,"TOYOTA","AGYA","MANUAL","BENSIN",21000,"TANGERANG",9.8e+10
2011,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",120000,"TANGERANG",1.4e+11
2011,"DAIHATSU","XENIA","MANUAL","BENSIN",130000,"TANGERANG",8.8e+10
2014,"TOYOTA","AVANZA","MANUAL","BENSIN",62000,"TANGERANG",1.15e+11
2012,"SUZUKI","ERTIGA","MANUAL","BENSIN",59789,"TANGERANG SELATAN",9.7e+10
2015,"TOYOTA","AVANZA","OTOMATIS","BENSIN",101000,"SURABAYA",1.4e+11
2013,"NISSAN","GRAND","MANUAL","BENSIN",76000,"BANDUNG",1.24e+11
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",1e+05,"BEKASI",1.4e+11
2013,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",78000,"BEKASI",1.3e+11
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",60000,"BEKASI",1.2e+11
2013,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",78000,"BEKASI",1.3e+11
2016,"DAIHATSU","XENIA","MANUAL","BENSIN",60000,"BEKASI",1.2e+11
2012,"TOYOTA","YARIS","OTOMATIS","BENSIN",68000,"JAKARTA SELATAN",1.299e+11
2007,"DAIHATSU","TERIOS","OTOMATIS","BENSIN",207000,"SLEMAN",9.9e+10
2016,"TOYOTA","AVANZA","MANUAL","BENSIN",55000,"BEKASI",1.64e+11
2010,"TOYOTA","KIJANG INNOVA","MANUAL","SOLAR",96000,"SUKOHARJO",1.7e+11
2010,"TOYOTA","KIJANG INNOVA","OTOMATIS","BENSIN",88000,"TANGERANG SELATAN",1.28e+11
2019,"HONDA","MOBILIO","OTOMATIS","BENSIN",3000,"BANDUNG",1.88e+11
